主族群,細分產品,國家,排名,代碼,公司,產業地位
金融,證券,日,212,8601,大和,大和證券
機器人/自動化,工業自動化控制系統,日,213,6841,横河電,工業自動化控制大廠
機器人/自動化,金屬加工機械,日,214,6113,アマダ,金屬加工機械廠
不動產,不動產開發,日,215,3003,ヒューリック,不動產開發商
機器人/自動化,精密直線運動元件,日,216,6481,ＴＨＫ,機器人/工具機核心零件廠
網路服務,通訊/媒體,日,218,4689,ラインヤフー,LINE Yahoo
半導體設備,分析/測量設備,日,219,6856,堀場製,半導體製程分析設備廠
商社,綜合商社,日,221,2768,双日,綜合商社
傳統產業,電力工程,日,222,1942,関電工,電力工程公司
傳統產業,工程(石化廠),日,224,1963,日揮ＨＤ,工程公司
IT/系統整合,IT顧問,日,225,6532,ベイカレント,Baycurrent顧問
品牌3C,印表機/精密儀器,日,226,6724,エプソン,Epson
遊戲/娛樂,遊戲軟體,日,231,3659,ネクソン,Nexon
傳統產業,物流,日,234,9147,ＮＸＨＤ,物流公司
汽車,汽車整車,日,235,7202,いすゞ,Isuzu商用車
媒體/娛樂,電影,日,237,9602,東宝,東寶
被動元件,連接器/感測器,日,238,6770,アルプスアル,連接器/感測器/被動元件綜合廠
傳統產業,設備工程,日,240,1969,高砂熱,設備工程公司
金融,銀行,日,242,7186,横浜ＦＧ,銀行
機器人/自動化,精密減速機,日,244,6268,ナブテスコ,機器人核心零件+航太
網路服務,網路廣告,日,245,4751,サイバー,CyberAgent
金融,銀行,日,246,8524,北洋銀,銀行
面板,面板,日,249,6740,Ｊディスプレ,中小尺寸面板廠
品牌3C,計算機/電子樂器,日,250,6952,カシオ,Casio
金融,銀行,日,251,8303,ＳＢＩ新生銀,銀行
半導體設備,半導體曝光設備/光學,日,252,7731,ニコン,Nikon
金融,銀行,日,253,5831,しずおかＦＧ,銀行
機器人/自動化,氣動元件,日,254,6407,ＣＫＤ,工廠自動化氣動元件廠
汽車,車用橡塑膠件,日,256,7282,豊田合,Toyoda Gosei車用零件
金融,租賃,日,258,8593,三菱ＨＣキャ,租賃金融
傳統消費,食品,日,260,2801,キッコマン,龜甲萬醬油
半導體材料,工業氣體,日,261,4091,日本酸素ＨＤ,半導體特殊氣體廠
網路服務,二手交易電商,日,262,4385,メルカリ,Mercari
不動產,不動產開發,日,264,3289,東急不ＨＤ,不動產開發商
半導體材料,封裝樹脂材料,日,267,4061,デンカ,化學材料廠(含半導體封裝材料)
生技醫藥,製藥,日,268,4151,協和キリン,協和麒麟製藥
能源,石油,日,271,5019,出光興産,石油公司
生技醫藥,製藥,日,272,4506,住友ファーマ,住友製藥
傳統產業,鐵路,日,274,9042,阪急阪神,鐵路公司
網路服務,電商,日,275,3092,ＺＯＺＯ,ZOZO服飾電商
機器人/自動化,工具機,日,277,6141,ＤＭＧ森精機,工具機廠
太空產業,小型雷達衛星,日,278,464,ＱＰＳＨＤ,QPS研究所衛星新創
金融,銀行,日,279,5844,京都ＦＧ,銀行
不動產,不動產開發,日,281,8804,東建物,不動產開發商
半導體材料,半導體封裝樹脂,日,284,4203,住友ベ,半導體封裝樹脂材料廠
半導體材料,工業氣體,日,285,4088,エアウォータ,半導體用工業氣體廠
傳統產業,鐵路,日,286,9005,東急,鐵路公司
生技醫藥,醫療檢測設備,日,287,6869,シスメックス,Sysmex醫療檢測設備
金融,銀行,日,292,8354,ふくおかＦＧ,銀行
金融,銀行,日,293,8331,千葉銀,銀行
網路服務,叫車平台,日,296,581,ＧＯ,GO計程車叫車App
被動元件,電解電容,日,298,6996,ニチコン,電解電容大廠
半導體材料,貴金屬濺鍍材料,日,299,7826,フルヤ金属,半導體濺鍍材料廠
傳統消費,食品,日,300,2897,日清食ＨＤ,日清食品
傳統產業,營建,日,301,1808,長谷工,營建公司
半導體設備,超純水系統設備,日,302,6254,野村マイクロ,半導體用超純水系統設備廠
網路服務,電商,日,304,3064,モノタロウ,MonotaRO工業品電商
金融,銀行,日,305,7167,めぶきＦＧ,銀行
傳統產業,建機,日,306,6305,日立建機,建機廠
機器人/自動化,工具機(模具加工),日,308,6135,牧野フ,工具機廠
封測(OSAT/測試),IC測試插座/連接器,日,309,6941,山一電機,測試插座/連接器廠
機器人/自動化,焊接機器人/電力設備,日,310,6622,ダイヘン,焊接機器人/電力設備廠
半導體材料,特殊氣體,日,311,4047,関電化,半導體特殊氣體廠
半導體材料,電子材料(非鐵金屬),日,312,5714,ＤＯＷＡ,半導體封裝金屬材料廠
功率半導體,功率半導體/電源,日,314,6707,サンケン,功率半導體/電源元件廠
汽車,車用頭燈,日,317,7276,小糸製,車用頭燈廠
生技醫藥,製藥,日,319,4528,小野薬,小野藥品
傳統消費,食品,日,320,2269,明治ＨＤ,明治食品
汽車,汽車整車,日,322,7211,三菱自,Mitsubishi Motors
傳統消費,藥妝零售,日,323,3088,マツキヨココ,藥妝零售
媒體/娛樂,媒體,日,328,4676,フジＨＤ,富士媒體控股
封測(OSAT/測試),導線架(Lead Frame),日,329,6966,三井ハイテク,IC封裝用導線架廠
傳統產業,鐵路,日,330,9023,東京メトロ,鐵路公司
網路服務,比價網站,日,332,2371,カカクコム,Kakaku.com
媒體/娛樂,廣告,日,335,4324,電通グループ,電通集團
生技醫藥,製藥,日,336,4536,参天薬,參天製藥
公用事業,燃氣,日,337,9532,大ガス,燃氣公司
金融,保險,日,338,7181,かんぽ生命,日本郵政保險
傳統消費,服飾零售,日,342,8227,しまむら,服飾零售
半導體材料,蝕刻化學品,日,343,4971,メック,半導體/PCB蝕刻化學品廠
機器人/自動化,工具機(車床),日,346,6101,ツガミ,工具機廠
機器人/自動化,工具機,日,347,6103,オークマ,工具機龍頭
半導體材料,碳材料(石墨電極),日,348,5301,東海カーボン,半導體碳材料廠
品牌3C,印表機/事務機,日,350,6448,ブラザー,Brother
IT/系統整合,系統測試服務,日,351,3697,ＳＨＩＦＴ,SHIFT軟體測試
生技醫藥,製藥,日,353,4564,オンコセラピ,製藥公司
汽車,軸承,日,358,6471,日精工,NSK軸承大廠
矽晶圓/材料,多晶矽材料,日,359,4043,トクヤマ,多晶矽供應商(半導體/太陽能)
網路服務,遊戲/網路服務,日,361,2432,ディーエヌエ,DeNA
半導體材料,CMP研磨材料,日,362,4368,扶桑化学,半導體研磨材料廠
傳統消費,食品,日,364,2871,ニチレイ,食品公司
金融,銀行,日,365,8304,あおぞら銀,銀行
金融,銀行,日,369,5830,いよぎんＨＤ,銀行
媒體/娛樂,出版/媒體,日,371,9468,カドカワ,Kadokawa
半導體材料,半導體製程添加劑,日,383,4401,ＡＤＥＫＡ,半導體化學材料廠
機器人/自動化,工廠/建築自動化,日,388,6845,アズビル,工廠自動化控制廠
金融,信用卡/消費金融,日,389,8253,クレセゾン,信用卡公司
汽車,車用LED燈具,日,390,6923,スタンレー,車用LED燈具廠
傳統消費,藥妝零售,日,391,3391,ツルハＨＤ,藥妝零售
傳統消費,食品,日,392,2267,ヤクルト,養樂多
傳統產業,營建,日,393,1893,五洋建,營建公司
汽車,車用零件(軸承),日,398,6473,ジェイテクト,JTEKT軸承/車用零件
半導體設備,石英製品/精密加工,日,399,6264,マルマエ,半導體石英製品廠
金融,銀行,日,402,8366,滋賀銀,銀行
金融,銀行,日,404,8359,八十二長野,銀行
公用事業,電力,日,406,9513,Ｊパワー,電力公司
機器人/自動化,直線運動軸承,日,407,6480,トムソン,機器人核心零件廠
IT/系統整合,系統整合,日,411,3626,ＴＩＳ,TIS系統整合
人力資源,招聘平台,日,412,4194,ビジョナル,Visional(Bizreach)
傳統產業,電信工程,日,414,1721,コムシスＨＤ,電信工程公司
傳統消費,家電零售,日,415,9831,ヤマダＨＤ,山田電機
半導體材料,光學晶體材料,日,419,6521,オキサイド,光學晶體/半導體材料廠
不動產,不動產開發,日,421,3231,野村不ＨＤ,不動產開發商
傳統消費,食品,日,422,2264,森永乳,森永乳業
金融,銀行,日,424,8377,ほくほくＦＧ,銀行
半導體設備,電子顯微鏡/檢測設備,日,427,6951,日電子,半導體檢測設備廠
無人機/新興科技,無人機服務,日,428,278,テラドローン,Terra Drone無人機
遊戲/娛樂,遊戲軟體,日,430,9684,スクエニＨＤ,Square Enix
金融,保證保險,日,431,7164,全国保証,保證保險
網路服務,打工媒合平台,日,432,215,タイミー,Timee
傳統產業,鐵路,日,433,9041,近鉄ＧＨＤ,鐵路公司
金融,網路證券,日,434,8698,マネックスＧ,網路證券商
傳統消費,百貨零售,日,435,8252,丸井Ｇ,丸井集團
IT/系統整合,SaaS軟體,日,436,4443,Ｓａｎｓａｎ,Sansan名片管理SaaS
半導體設備,搬送設備/電力設備,日,440,6507,シンフォニア,半導體搬送設備廠
傳統產業,鐵路,日,442,9007,小田急,鐵路公司
傳統產業,鐵路,日,447,9009,京成,鐵路公司
傳統消費,食品,日,450,2809,キユーピー,丘比食品
傳統產業,船用電子設備,日,452,6814,古野電,Furuno船用電子
媒體/娛樂,VTuber/虛擬偶像,日,459,5253,カバー,Cover(Hololive)
傳統產業,物流,日,460,9064,ヤマトＨＤ,物流公司
生技醫藥,製藥,日,462,2160,ジーエヌアイ,製藥公司
半導體材料,前驅物材料,日,464,4369,トリケミカル,半導體前驅物材料廠
半導體材料,研磨輪/陶瓷材料,日,465,5331,ノリタケ,半導體研磨材料廠
生技醫藥,製藥,日,466,4588,オンコリス,製藥公司
傳統產業,設備工程,日,470,1961,三機工,設備工程公司
金融,銀行,日,471,8334,群馬銀,銀行
傳統消費,鞋類零售,日,476,2670,ＡＢＣマート,鞋類零售
遊戲/娛樂,遊戲機台,日,477,6460,セガサミー,Sega Sammy
傳統產業,鐵路,日,479,9001,東武,鐵路公司
傳統產業,設備工程,日,481,1980,ダイダン,設備工程公司
汽車,車用塑膠零件,日,486,7988,ニフコ,車用塑膠零件廠
傳統產業,物流倉儲,日,487,9301,三菱倉,物流倉儲公司
傳統消費,服飾零售,日,490,7564,ワークマン,工作服零售
傳統消費,飲料,日,491,2593,伊藤園,伊藤園飲料
半導體設備,光源/感測元件,日,492,6925,ウシオ電,車用/半導體光源元件廠
傳統產業,建機,日,493,6432,竹内製作所,建機廠
記憶體,DRAM/HBM,韓,1,000660,SK하이닉스,全球記憶體大廠，HBM全球第一
記憶體,綜合半導體(記憶體為主),韓,2,005930,삼성전자,三星電子，記憶體+晶圓代工+電子
品牌3C,手機/家電,韓,2,005930,삼성전자,三星電子
被動元件,MLCC電容,韓,3,009150,삼성전기,全球MLCC市佔第二
控股公司,SK集團控股,韓,4,402340,SK스퀘어,持有SK海力士股權
記憶體,綜合半導體(優先股),韓,5,005935,삼성전자우,三星電子優先股
汽車,汽車整車,韓,6,005380,현대차,現代汽車
控股公司,SK集團控股,韓,7,034730,SK,SK集團
半導體設備,CVD/ALD設備,韓,8,240810,원익IPS,原益IPS半導體設備廠
半導體設備,CVD/ALD設備,韓,9,036930,주성엔지니어링,半導體/顯示設備廠
光學元件,相機模組/基板,韓,10,011070,LG이노텍,蘋果供應鏈，相機模組+FC-BGA基板
傳統產業,重工業(發電/核電),韓,11,034020,두산에너빌리티,斗山能源重工
商社/建設,綜合商社/建設,韓,12,028260,삼성물산,三星集團商社/建設/度假村
品牌3C,家電,韓,13,066570,LG전자,LG電子
記憶體,記憶體模組,韓,14,080220,제주반도체,SRAM/Flash模組廠
軍工/國防,航空發動機/飛彈,韓,15,012450,한화에어로스페이스,韓華航太
網路服務,搜尋引擎,韓,16,035420,NAVER,NAVER韓國最大搜尋引擎
電池/儲能,動力電池/儲能,韓,18,006400,삼성SDI,三星SDI
半導體設備,氫退火設備,韓,19,403870,HPSP,HBM/邏輯晶片氫退火設備廠
綠能/太陽能,風電/太陽能,韓,20,475150,SK이터닉스,SK集團綠能公司
汽車,車用零件,韓,21,012330,현대모비스,現代摩比斯
封測(OSAT/測試),先進封裝設備(HBM TC Bonder),韓,22,042700,한미반도체,HBM先進封裝設備龍頭
生技醫藥,藥物傳輸技術,韓,23,196170,알테오젠,生技新藥技術公司
電力設備,重電(變壓器),韓,24,298040,효성중공업,效成重工
電池/儲能,電動車電池,韓,25,373220,LG에너지솔루션,LG能源解決方案，全球級電池大廠
電力設備,配電/重電,韓,26,010120,LS ELECTRIC,重電設備廠
金融,保險,韓,27,032830,삼성생명,三星生命
半導體設備,Photoresist Strip設備,韓,28,319660,피에스케이,半導體去光阻設備廠
造船,造船,韓,29,329180,HD현대중공업,HD現代重工
軍工/國防,飛彈/防衛系統,韓,30,079550,LIG디펜스앤에어로스페이스,LIG防衛航太
IT/系統整合,IT系統整合,韓,31,018260,삼성에스디에스,三星SDS
傳統產業,鋼鐵,韓,32,005490,POSCO홀딩스,POSCO控股
半導體設備,CVD設備,韓,33,095610,테스,Tes半導體設備廠
金融,金控,韓,35,105560,KB금융,KB金融
造船,造船,韓,36,042660,한화오션,韓華海洋
PCB/CCL,記憶體模組基板,韓,39,222800,심텍,記憶體模組基板/載板廠
電力設備,重電/變壓器,韓,40,267260,HD현대일렉트릭,受惠AI資料中心電力需求
PCB/CCL,IC載板,韓,41,353200,대덕전자,大德電子載板廠
汽車,汽車整車,韓,42,000270,기아,起亞
生技醫藥,ADC新藥技術,韓,43,141080,리가켐바이오,LegoChem Bio生技
軍工/國防,軌道車輛/戰車,韓,44,064350,현대로템,現代Rotem，鐵路車輛+戰車
造船,造船,韓,45,010140,삼성중공업,三星重工
電池/儲能,電池材料(控股),韓,46,086520,에코프로,電池材料集團控股
傳統產業,營建,韓,48,047040,대우건설,大宇建設
CPO/光通訊,光纖,韓,49,010170,대한광통신,大韓光通訊
金融,證券,韓,50,006800,미래에셋증권,未來資產證券
封測(OSAT/測試),半導體封測(OSAT),韓,52,067310,하나마이크론,半導體封測廠
金融,金控,韓,53,055550,신한지주,新韓金融
公用事業,電力,韓,54,015760,한국전력,韓國電力公社KEPCO
控股公司,斗山集團控股,韓,55,000150,두산,斗山集團
被動元件,MLCC電容(優先股),韓,56,009155,삼성전기우,三星電機優先股
傳統產業,營建,韓,57,000720,현대건설,現代建設
功率半導體,類比/功率半導體晶圓代工,韓,58,000990,DB하이텍,8吋晶圓代工，功率/類比半導體專業代工廠
金融,保險,韓,59,000810,삼성화재,三星火災
生技醫藥,醫美/生技,韓,61,214450,파마리서치,Pharma Research
電池/儲能,電池正極材料,韓,62,247540,에코프로비엠,NCA正極材料大廠
電信,電信運營商,韓,63,017670,SK텔레콤,SK電信
封測(OSAT/測試),測試設備(Test Handler),韓,64,089030,테크윙,半導體測試設備廠
半導體設備,雷射設備,韓,65,039030,이오테크닉스,半導體雷射切割/打標設備廠
生技醫藥,生物相似藥,韓,66,068270,셀트리온,Celltrion
電力設備,電線電纜,韓,67,001440,대한전선,大韓電線
金融,金控,韓,68,086790,하나금융지주,Hana金融
PCB/CCL,高階多層板,韓,70,007660,이수페타시스,AI伺服器用高階PCB
AI伺服器,PCB載板,韓,70,007660,이수페타시스,AI伺服器高階PCB供應商
傳統消費,美妝/醫美設備,韓,71,278470,에이피알,APR
傳統消費,零售/百貨,韓,72,004170,신세계,新世界
被動元件,電感,韓,73,043260,성호전자,成湖電子被動元件廠
面板,OLED面板,韓,74,034220,LG디스플레이,LG Display
生技醫藥,減肥藥研發,韓,75,347850,디앤디파마텍,生技新藥公司
被動元件,MLCC電容,韓,76,001820,삼화콘덴서,三和電容(被動元件廠)
記憶體,SSD控制IC設計,韓,77,440110,파두,記憶體控制晶片設計公司
傳統產業,化學/電池材料,韓,78,051910,LG화학,LG化學，含電池正負極材料
IT/系統整合,IT系統整合,韓,79,064400,LG씨엔에스,LG CNS
軍工/國防,航太/飛機製造,韓,80,047810,한국항공우주,韓國航空宇宙KAI
封測(OSAT/測試),測試用連接器/Socket耗材,韓,81,058470,리노공업,半導體測試用連接器專業廠
航運,航空,韓,82,003490,대한항공,大韓航空
生技醫藥,生物製藥代工(CDMO),韓,83,207940,삼성바이오로직스,三星生物製劑，全球最大CDMO
電力設備,電線電纜,韓,84,000500,가온전선,嘉溫電線
電力設備,變壓器,韓,85,062040,산일전기,山一電氣
IT/系統整合,車用軟體/IT,韓,86,307950,현대오토에버,現代AutoEver
造船,造船,韓,87,009540,HD한국조선해양,HD韓國造船海洋
金融,金控,韓,88,316140,우리금융지주,Woori金融
控股公司,LS集團控股,韓,89,006260,LS,LS集團
軍工/國防,防衛電子系統,韓,90,272210,한화시스템,韓華系統
金融,證券,韓,91,016360,삼성증권,三星證券
機構件,通訊設備機殼/電池零件,韓,92,178320,서진시스템,Seojin System機構件廠
傳統產業,工程(化工廠工程),韓,93,028050,삼성E&A,三星E&A
AI/軟體服務,工業AI軟體,韓,94,477850,마키나락스,Makinarocks
電池/儲能,電池正極材料,韓,95,066970,엘앤에프,L&F電池材料廠
媒體/娛樂,K-pop經紀,韓,96,352820,하이브,HYBE，BTS經紀公司
控股公司,LG集團控股,韓,97,003550,LG,LG集團
網路服務,通訊軟體/網路服務,韓,98,035720,카카오,Kakao
控股公司,SK集團貿易/租賃,韓,99,001740,SK네트웍스,SK Networks
金融,金控,韓,100,071050,한국금융지주,韓國金融控股
電池/儲能,電池正負極材料,韓,103,003670,포스코퓨처엠,POSCO Future M電池材料廠
